id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,qnat-0_MA_AA,qnat-1_MA_AA,qnat-2_MA_AA,qnat-3_MA_AA,Vnat-0_MA_AA,Vnat-1_MA_AA,Vnat-2_MA_AA,Vnat-3_MA_AA,Ns-0_MA_AA,Ns-1_MA_AA,Ns-2_MA_AA,Ns-3_MA_AA,Np-0_MA_AA,Np-1_MA_AA,Np-2_MA_AA,Np-3_MA_AA,Nd-0_MA_AA,Nd-1_MA_AA,Nd-2_MA_AA,Nd-3_MA_AA,Nlp-0_MA_AA,Nlp-1_MA_AA,Nlp-2_MA_AA,Nlp-3_MA_AA,LPde-0_MA_AA,LPde-1_MA_AA,LPde-2_MA_AA,LPde-3_MA_AA,LPe-0_MA_AA,LPe-1_MA_AA,LPe-2_MA_AA,LPe-3_MA_AA,LPocc-0_MA_AA,LPocc-1_MA_AA,LPocc-2_MA_AA,LPocc-3_MA_AA,LPs-0_MA_AA,LPs-1_MA_AA,LPs-2_MA_AA,LPs-3_MA_AA,LPp-0_MA_AA,LPp-1_MA_AA,LPp-2_MA_AA,LPp-3_MA_AA,LPd-0_MA_AA,LPd-1_MA_AA,LPd-2_MA_AA,LPd-3_MA_AA,Nlv-0_MA_AA,Nlv-1_MA_AA,Nlv-2_MA_AA,Nlv-3_MA_AA,LVde-0_MA_AA,LVde-1_MA_AA,LVde-2_MA_AA,LVde-3_MA_AA,LVe-0_MA_AA,LVe-1_MA_AA,LVe-2_MA_AA,LVe-3_MA_AA,LVocc-0_MA_AA,LVocc-1_MA_AA,LVocc-2_MA_AA,LVocc-3_MA_AA,LVs-0_MA_AA,LVs-1_MA_AA,LVs-2_MA_AA,LVs-3_MA_AA,LVp-0_MA_AA,LVp-1_MA_AA,LVp-2_MA_AA,LVp-3_MA_AA,LVd-0_MA_AA,LVd-1_MA_AA,LVd-2_MA_AA,LVd-3_MA_AA,target_distance,target_barrier,target_angle
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929.0,1848.0,3234.0,3773.0,1.0,4.0,6.0,9.0,16.0,40.0,60.0,124.0,1.988,4.117,6.007,8.672,4.84,22.44,40.128,49.72,0.019299,-0.114405,0.401461,0.277226,82.971513,136.649173,298.884433,317.74453,0.548,3.323,5.72,6.556,0.0,0.107,0.251,0.261,70.392,0.252,0.168,0.0,16.0,8.0,12.0,0.0,0.024473,0.0,0.0,0.0,0.000276,0.004014,0.011402,0.0,3.839013,5.790183,10.035642,0.0,0.005432,0.068747,0.037056,0.0,0.0,0.000107,0.00025,0.0,0.857846,0.0,0.000741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9556,6.3,31.0536
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,1925.0,3157.0,4389.0,1.0,4.0,6.0,10.0,16.0,40.0,64.0,128.0,1.988,4.089,6.035,9.602,4.84,23.518,39.05,57.288,2.2e-05,-0.000435,0.007924,0.012008,80.503782,150.393766,274.658675,371.944595,0.533,3.424,5.0,7.723,0.0,0.122,0.238,0.31,68.393,0.248,0.165,0.083,9.0,9.0,9.0,6.0,0.014414,0.018909,0.0,0.032141,0.002852,0.014246,0.037714,0.010031,3.858867,5.699353,9.523627,3.24291,0.006529,0.0311,0.028652,0.0,0.0,0.0,0.0,0.0,0.844929,0.000827,0.001195,0.001287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944,13.4,32.8236
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929.0,1925.0,3157.0,5005.0,1.0,4.0,6.0,10.0,16.0,40.0,64.0,128.0,1.988,4.089,6.035,10.152,4.84,23.518,39.05,55.396,0.000246,-0.004233,0.035806,0.034231,80.691774,148.933393,280.256519,368.636273,0.533,3.387,5.146,7.76,0.0,0.121,0.242,0.305,68.558,0.248,0.166,0.166,9.0,6.0,9.0,9.0,0.017493,0.0,0.0,0.036807,0.002321,0.020768,0.034697,0.00671,3.850857,6.19362,9.485597,3.298943,0.006512,0.065536,0.028665,0.0,0.0,0.0,0.0,0.0,0.845112,9.2e-05,0.001195,0.001563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964,12.8,32.9871
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,3157.0,2695.0,3773.0,1.0,6.0,5.0,9.0,36.0,90.0,84.0,186.0,1.988,5.95,5.006,8.672,4.84,38.654,33.44,49.72,0.003056,-0.01544,0.13394,0.111043,81.202627,256.727539,246.613943,314.440991,0.548,5.964,4.551,6.556,0.0,0.413,0.425,0.522,68.724,0.497,0.083,0.0,9.0,21.0,9.0,0.0,0.017833,0.090001,0.0,0.0,0.002132,0.038452,0.033011,0.0,3.854233,13.534831,9.486672,0.0,0.006872,0.070904,0.02899,0.0,0.0,0.000314,0.000265,0.0,0.840889,0.001376,0.001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0198,10.6,34.1661
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,2618.0,2772.0,3773.0,1.0,4.0,6.0,9.0,16.0,40.0,60.0,124.0,1.988,4.568,5.443,8.672,4.84,22.506,38.28,49.72,0.01177,-0.027796,0.25023,0.218705,82.197977,159.47739,256.074481,316.430629,0.548,3.744,5.202,6.549,0.0,0.127,0.213,0.261,69.722,0.334,0.084,0.0,9.0,12.0,9.0,0.0,0.012448,0.026142,0.0,0.0,0.003501,0.016987,0.040792,0.0,3.830201,5.917164,9.538857,0.0,0.005314,0.039009,0.026178,0.0,0.0,0.0,0.0,0.0,0.859514,0.001205,0.001205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802,14.4,26.9522
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929.0,2079.0,2695.0,3773.0,1.0,4.0,5.0,9.0,16.0,36.0,56.0,124.0,1.988,3.892,5.006,8.672,4.84,25.586,33.44,49.72,0.007331,0.019707,-0.210287,-0.173904,66.48315,151.953623,223.396436,284.668869,0.548,3.818,4.573,6.556,0.0,0.136,0.213,0.261,66.422,0.244,0.082,0.0,9.0,15.0,9.0,0.0,0.006991,0.047874,0.0,0.0,0.006626,0.029511,0.055792,0.0,3.880979,6.656461,9.593682,0.0,0.008446,0.035841,0.034049,0.0,0.0,0.000161,0.000263,0.0,0.824464,9.1e-05,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0323,13.0,34.4209
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929.0,4081.0,2695.0,4158.0,1.0,4.0,5.0,9.0,16.0,36.0,56.0,136.0,1.988,4.78,5.006,9.264,4.84,23.342,33.44,50.49,0.010777,-0.038245,0.233123,0.296099,82.228443,167.78783,246.559101,351.22692,0.533,3.745,4.38,6.818,0.0,0.135,0.212,0.295,69.722,0.25,0.084,0.0,16.0,20.0,8.0,0.0,0.007878,0.032572,0.0,0.0,0.006262,0.024878,0.033907,0.0,3.828166,6.737918,6.173957,0.0,0.006006,0.030054,0.0,0.0,0.0,0.000161,0.0002,0.0,0.850822,9.2e-05,0.000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8806,11.8,27.3342
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,2695.0,2695.0,4158.0,1.0,4.0,5.0,9.0,16.0,36.0,56.0,136.0,1.988,4.526,5.006,9.264,4.84,23.782,33.44,50.49,0.005697,-0.027509,0.169915,0.215846,69.177147,153.907773,226.186184,322.198785,0.548,3.796,4.447,6.912,0.0,0.135,0.212,0.295,69.222,0.25,0.083,0.0,16.0,20.0,8.0,0.0,0.008114,0.034942,0.0,0.0,0.005788,0.024539,0.03261,0.0,3.845325,6.741099,6.188974,0.0,0.0064,0.03108,0.0,0.0,0.0,0.000161,0.0002,0.0,0.8464,9.2e-05,0.000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9401,13.3,30.4165
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,1848.0,3157.0,4235.0,1.0,4.0,6.0,10.0,16.0,40.0,64.0,140.0,1.988,4.117,6.035,9.701,4.84,22.44,39.05,55.33,0.017421,-0.073212,0.346787,0.347634,82.82092,139.27085,287.261804,359.601654,0.533,3.248,5.095,7.373,0.0,0.11,0.246,0.295,70.392,0.252,0.0,0.0,16.0,8.0,8.0,0.0,0.029501,0.0,0.0,0.0,0.000303,-0.003732,-0.007276,0.0,3.828401,5.751123,6.190053,0.0,0.005388,0.066933,0.0,0.0,0.0,0.000109,0.0002,0.0,0.858402,0.0,0.000185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9515,11.4,30.9033
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,1848.0,3234.0,4158.0,1.0,4.0,6.0,9.0,16.0,40.0,60.0,136.0,1.988,4.117,6.007,9.264,4.84,22.44,40.128,50.49,0.02818,-0.142243,0.454087,0.479177,83.508892,136.941837,298.175248,353.987447,0.548,3.3,5.594,6.912,0.0,0.107,0.251,0.295,70.896,0.253,0.084,0.0,16.0,8.0,12.0,0.0,0.023253,0.0,0.0,0.0,0.000145,0.002754,0.008062,0.0,3.835605,5.763111,10.031655,0.0,0.0057,0.070668,0.037909,0.0,0.0,0.000106,0.00025,0.0,0.854515,0.0,0.00074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9656,8.4,31.5121
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,1925.0,3157.0,4774.0,1.0,4.0,6.0,10.0,16.0,40.0,64.0,140.0,1.988,4.089,6.035,10.194,4.84,23.518,39.05,58.058,0.000392,-0.002325,0.030019,0.067859,80.776594,150.495409,273.439302,407.083089,0.518,3.355,4.817,7.956,0.0,0.122,0.238,0.343,68.724,0.249,0.166,0.083,16.0,12.0,8.0,8.0,0.0139,0.01855,0.0,0.031589,0.00249,0.012955,0.021869,0.009161,3.856432,5.697319,6.204151,3.2433,0.00661,0.031796,8e-06,0.0,0.0,0.0,0.0,0.0,0.84401,0.000827,0.000184,0.001286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9788,14.0,32.0687
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,1925.0,3157.0,5390.0,1.0,4.0,6.0,10.0,16.0,40.0,64.0,140.0,1.988,4.089,6.035,10.744,4.84,23.518,39.05,56.166,0.001118,-0.009865,0.069914,0.101606,81.017461,149.070825,279.109189,404.046343,0.518,3.334,4.954,7.999,0.0,0.12,0.242,0.339,68.89,0.249,0.083,0.166,16.0,8.0,8.0,12.0,0.016916,0.0,0.0,0.036174,0.001945,0.018652,0.019608,0.005947,3.84811,6.181308,6.197629,3.2991,0.006642,0.066202,0.000505,0.0,0.0,0.0,0.0,0.0,0.843642,9.2e-05,0.000184,0.001561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776,13.6,32.0849
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,3157.0,2695.0,4158.0,1.0,6.0,5.0,9.0,36.0,90.0,84.0,204.0,1.988,5.95,5.006,9.264,4.84,38.654,33.44,50.49,0.008753,-0.027022,0.206809,0.266956,81.92748,257.824124,245.804616,350.587916,0.548,5.95,4.403,6.904,0.0,0.413,0.425,0.59,69.389,0.5,0.0,0.0,16.0,28.0,8.0,0.0,0.016502,0.087228,0.0,0.0,0.001567,0.031533,0.016975,0.0,3.83024,13.528004,6.167918,0.0,0.007242,0.073424,0.0,0.0,0.0,0.000314,0.0002,0.0,0.836859,0.001281,0.000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0073,10.7,33.5814
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929.0,2618.0,2772.0,4158.0,1.0,4.0,6.0,9.0,16.0,40.0,60.0,136.0,1.988,4.568,5.443,9.264,4.84,22.506,38.28,50.49,0.014151,-0.032666,0.252127,0.339787,82.373594,159.539477,254.650769,351.575899,0.533,3.679,5.022,6.811,0.0,0.254,0.425,0.59,69.89,0.334,0.084,0.0,16.0,16.0,12.0,0.0,0.01221,0.025876,0.0,0.0,0.00306,0.015544,0.035049,0.0,3.825232,5.904894,9.403622,0.0,0.0053,0.039035,0.001165,0.0,0.0,0.0,0.0,0.0,0.859514,0.001205,0.000278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8766,14.3,26.6382
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,5929.0,4851.0,1848.0,2310.0,1.0,5.0,4.0,8.0,25.0,55.0,60.0,80.0,1.988,5.654,4.117,5.809,4.84,33.066,22.44,43.956,0.008934,-0.145595,0.035581,-0.026377,78.561278,251.915701,137.665178,196.895915,0.518,5.386,2.642,5.306,0.0,0.21,0.119,0.148,66.749,0.163,0.163,0.0,16.0,32.0,0.0,0.0,0.002894,0.024312,0.0,0.0,0.018608,0.148224,0.0,0.0,3.920044,13.137713,0.0,0.0,0.009663,0.053898,0.0,0.0,0.0,0.000345,0.0,0.0,0.813063,0.001713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908,11.5,28.808
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,3465.0,1848.0,2310.0,1.0,5.0,4.0,8.0,25.0,55.0,60.0,80.0,1.988,5.4,4.117,5.809,4.84,33.506,22.44,43.956,0.016134,-0.198243,0.04691,-0.035895,77.895981,251.032014,137.127013,196.051786,0.518,5.393,2.635,5.314,0.0,0.421,0.239,0.297,66.097,0.163,0.163,0.0,16.0,32.0,0.0,0.0,0.00313,0.026501,0.0,0.0,0.018112,0.147568,0.0,0.0,3.931139,13.141144,0.0,0.0,0.010384,0.056239,0.0,0.0,0.0,0.000345,0.0,0.0,0.806404,0.001706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376,14.2,30.1875
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,2002.0,2926.0,2387.0,1.0,4.0,6.0,9.0,16.0,40.0,60.0,68.0,1.988,4.061,6.077,6.246,4.84,24.596,35.618,48.796,0.01174,-0.09915,-0.052855,-0.00529,78.454952,166.464645,233.601332,203.584395,0.504,3.649,4.53,5.772,0.0,0.138,0.2,0.148,66.749,0.082,0.245,0.0,16.0,16.0,4.0,0.0,0.012749,0.008971,0.0,0.0,0.004409,0.037067,0.031796,0.0,3.934828,8.387723,3.924493,0.0,0.008593,0.047601,0.049937,0.0,0.0,0.000249,4.6e-05,0.0,0.823012,0.00127,0.000363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739,13.8,31.5382
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,2002.0,3003.0,2310.0,1.0,4.0,6.0,8.0,16.0,40.0,56.0,64.0,1.988,4.061,6.049,5.809,4.84,24.596,36.696,43.956,0.006762,-0.050472,-0.045745,-0.021843,78.970593,164.125596,243.744374,197.273457,0.518,3.722,5.018,5.306,0.0,0.134,0.205,0.148,67.076,0.082,0.328,0.0,16.0,16.0,8.0,0.0,0.011147,0.008549,0.0,0.0,0.007684,0.052159,0.065864,0.0,3.935145,8.419404,7.828691,0.0,0.00878,0.050682,0.098169,0.0,0.0,0.000246,9.5e-05,0.0,0.821198,0.001087,0.000906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,11.5,31.2558
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2079.0,2926.0,2926.0,1.0,4.0,6.0,9.0,16.0,40.0,60.0,68.0,1.988,4.033,6.077,6.74,4.84,25.674,35.618,51.524,0.033416,-0.241961,0.113758,-0.152501,77.02783,177.37469,221.474572,252.401817,0.504,3.756,4.288,6.475,0.0,0.15,0.193,0.197,65.448,0.081,0.324,0.081,16.0,16.0,4.0,12.0,0.007697,0.007495,0.0,0.023448,0.010502,0.074885,0.04915,0.019786,3.923212,8.733188,3.917151,3.236956,0.011046,0.053759,0.05749,0.0,0.0,0.000249,4.5e-05,0.0001,0.800667,0.001342,0.000358,0.001253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644,20.1,31.2211
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929.0,2079.0,2926.0,3542.0,1.0,4.0,6.0,9.0,16.0,40.0,60.0,68.0,1.988,4.033,6.077,7.29,4.84,25.674,35.618,49.632,0.03554,-0.217801,0.00513,-0.078854,76.963599,175.776958,226.668229,248.491758,0.49,3.696,4.375,6.405,0.0,0.148,0.197,0.192,65.448,0.081,0.324,0.162,16.0,16.0,4.0,12.0,0.008857,0.008062,0.0,0.026269,0.011208,0.079289,0.05175,0.015854,3.929949,8.771272,3.920037,3.27058,0.01065,0.045109,0.056399,0.0,0.0,0.000256,4.5e-05,0.0001,0.80425,0.001166,0.000359,0.001614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706,17.4,31.5878
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,3311.0,2464.0,2310.0,1.0,6.0,5.0,8.0,36.0,90.0,78.0,96.0,1.988,5.894,5.048,5.809,4.84,40.81,30.008,43.956,0.01127,-0.117911,-0.010132,-0.026753,78.341617,282.449381,194.597721,196.374398,0.518,6.264,3.881,5.299,0.0,0.468,0.333,0.297,66.586,0.326,0.245,0.0,16.0,36.0,4.0,0.0,0.002675,0.038782,0.0,0.0,0.01296,0.127631,0.055645,0.0,3.91941,16.134151,3.917153,0.0,0.012254,0.031195,0.06032,0.0,0.0,0.000472,4.5e-05,0.0,0.790677,0.002579,0.000356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559,13.4,30.8604
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929.0,3080.0,2849.0,1232.0,1.0,6.0,8.0,6.0,36.0,108.0,96.0,60.0,1.988,6.021,6.303,3.807,4.84,37.774,46.684,30.58,0.041522,-0.223597,-0.155847,0.240917,76.624988,253.287349,242.224325,94.273673,0.533,5.446,5.928,3.3,0.0,0.216,0.196,0.063,64.802,0.241,0.08,0.0,16.0,24.0,4.0,0.0,0.003088,0.020366,0.0,0.0,0.013884,0.067947,0.054379,0.0,3.923925,9.154247,3.917646,0.0,0.014908,0.0,0.066935,0.0,0.0,0.0003,4.5e-05,0.0,0.770533,0.001404,0.000351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,23.5,32.3275
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,2772.0,2541.0,2310.0,1.0,4.0,6.0,8.0,16.0,40.0,56.0,64.0,1.988,4.512,5.485,5.809,4.84,24.662,34.848,43.956,0.0048,-0.080529,0.002472,-0.019863,79.066419,187.138225,203.184602,197.568815,0.533,4.146,4.519,5.38,0.0,0.154,0.167,0.149,66.912,0.164,0.245,0.0,16.0,24.0,4.0,0.0,0.003394,0.019372,0.0,0.0,0.015585,0.070869,0.059109,0.0,3.908489,9.115209,3.909597,0.0,0.009683,2e-05,0.053589,0.0,0.0,0.0003,4.6e-05,0.0,0.812702,0.001713,0.000361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9114,12.1,28.56
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,3311.0,2002.0,1771.0,1.0,6.0,5.0,7.0,36.0,90.0,78.0,78.0,1.988,5.795,4.526,4.808,4.84,40.92,28.358,37.268,0.06273,-0.362088,-0.043084,0.114493,75.582332,280.825364,157.258243,143.308069,0.518,6.026,3.427,4.284,0.0,0.481,0.267,0.211,64.16,0.24,0.08,0.0,16.0,32.0,0.0,0.0,0.003163,0.038731,0.0,0.0,0.015585,0.137765,0.0,0.0,3.940821,13.150626,0.0,0.0,0.014689,0.066842,0.0,0.0,0.0,0.000345,0.0,0.0,0.772114,0.001494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946,23.9,32.3941
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929.0,4235.0,2387.0,2387.0,1.0,4.0,5.0,9.0,16.0,36.0,56.0,68.0,1.988,4.724,5.118,6.246,4.84,25.498,29.128,48.796,0.021633,-0.183197,-0.05116,0.015343,77.643413,195.238218,187.130359,201.115786,0.504,4.082,3.614,5.673,0.0,0.165,0.162,0.148,66.097,0.081,0.244,0.0,9.0,21.0,3.0,0.0,0.002245,0.021304,0.0,0.0,0.017408,0.077752,0.03582,0.0,3.925708,9.226625,3.396215,0.0,0.009506,3.9e-05,0.035812,0.0,0.0,0.0003,6.3e-05,0.0,0.814506,0.001354,0.000993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768,9.6,32.1115
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929.0,2849.0,2387.0,2387.0,1.0,4.0,5.0,9.0,16.0,36.0,56.0,68.0,1.988,4.47,5.118,6.246,4.84,25.938,29.128,48.796,0.029667,-0.215471,-0.062191,0.017112,77.109122,194.61536,186.581283,200.428589,0.504,4.082,3.614,5.666,0.0,0.33,0.325,0.297,65.61,0.081,0.243,0.0,9.0,21.0,3.0,0.0,0.002446,0.023377,0.0,0.0,0.016685,0.077384,0.034735,0.0,3.932567,9.213819,3.410345,0.0,0.010262,4.1e-05,0.03737,0.0,0.0,0.0003,6.3e-05,0.0,0.807482,0.001348,0.000988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934,12.6,32.7857
